X,Y,fid,Route ID,Station Nu,Latitude,Longitude,km,Municipali,Year,Direction,Directio_1,AADT,icon_url
-66.9831,18.0806,740,PR-2 WB 180.4 ON,DPR2WB180.4ON,18.0806,-66.9831,"39.3",San Germán,2022,To PR-2,To PR-102,"4,533",./0.png
-66.9827,18.1824,741,PR-105,A010502448,18.1824,-66.9827,"24.5",Maricao,2019,To PR-410,To PR-120,"1,406",./0.png
-66.9827,18.0802,742,PR-2 EB 180.4 OFF,DPR2EB180.4OFF,18.0802,-66.9827,"180.4",San Germán,2022,To PR-102,To PR-2,"4,895",./0.png
-66.9821,17.992,743,PR-116,A011601260,17.992,-66.9821,"13.15",Lajas,2019,To PR-3116,To PR-323,"7,301",./0.png
-66.982,18.0796,744,PR-2 EB 180.4 OFF SLIP WB,DPR2EB180.4OFFSLIPWB,18.0796,-66.982,"180.45",San Germán,2022,To PR-102,To PR-2,"566",./0.png
-66.9819,18.0808,745,PR-102 WB 39.3 SLIP WB,DPR102WB39.3SLIPWB,18.0808,-66.9819,"39.3",San Germán,2022,To PR-2,To PR-102,"4,297",./0.png
-66.9817,18.0797,746,PR-102 EB 39.1 EXIT EB,DPR102EB39.1EXITEB,18.0797,-66.9817,"39.2",San Germán,2022,To PR-2,To PR-102,"984",./0.png
-66.9816,18.0807,747,PR-2 WB 180.4 OFF SLIP,DPR2WB180.4OFFSLIP,18.0807,-66.9816,"180.5",San Germán,2022,To PR-102,To PR-2,"957",./0.png
-66.9814,18.0811,748,PR-102 NB 39.3 SLIP EB,DPR102NB39.3SLIPEB,18.0811,-66.9814,"39.4",Sabana Grande,2022,To PR-102,To PR-2,"7,552",./0.png
-66.9809,18.0803,749,PR-2 WB 180.4 OFF,DPR2WB180.4OFF,18.0803,-66.9809,"180.55",Sabana Grande,2022,To PR-102,To PR-2,"2,337",./0.png
-66.9808,18.0799,750,PR-2 EB 180.4 ON,DPR2EB180.4ON,18.0799,-66.9808,"39.2",Sabana Grande,2022,To PR-2,To PR-102,"2,017",./0.png
-66.9806,18.1808,751,PR-410,C00041000000,18.1808,-66.9806,"0.1",Maricao,2021,To PR-105,To End of Road,"447",./0.png
-66.9806,18.2099,752,PR-408,A040800000,18.2099,-66.9806,"1",Las Marías,2020,To PR-409,To PR-120,"383",./0.png
-66.9799,18.309,753,PR-435,A043500000,18.309,-66.9799,"0.1",San Sebastián,2019,To PR-433,To PR-119,"5,128",./0.png
-66.9792,18.3863,754,PR-4446,A444600055,18.3863,-66.9792,"0.79",San Sebastián,2020,To PR-446,To End of Road,"339",./0.png
-66.979,18.0303,755,PR-327,C00032700000,18.0303,-66.979,"0.5",Lajas,2021,To PR-117,To End of Road,"1,566",./0.png
-66.979,18.3346,756,PR-125,A012502225,18.3346,-66.979,"20.8",San Sebastián,2020,To PR-111,To PR-119,"6,032",./0.png
-66.9786,18.0953,757,PR-363,A036300000,18.0953,-66.9786,"2",Sabana Grande,2019,To PR-3363,To PR-102,"1,242",./0.png
-66.9782,18.4547,758,PR-446,A044601553,18.4547,-66.9782,"16.6",Isabela,2020,To PR-2,To PR-475,"2,654",./0.png
-66.9768,18.3363,759,PR-111 EB 20.8 EXIT,DPR111EB20.8EXIT,18.3363,-66.9768,"20.85",San Sebastián,2022,To PR-125,To PR-111,"1,109",./0.png
-66.9767,18.3361,760,PR-111 EB 20.8 EXIT SLIP WB,DPR111EB20.8EXITSLIPWB,18.3361,-66.9767,"20.85",San Sebastián,2022,To PR-125,To PR-111,"882",./0.png
-66.9764,18.3362,761,PR-111 EB 20.8 ENTR,DPR111EB20.8ENTR,18.3362,-66.9764,"21.1",San Sebastián,2022,To PR-111,To PR-125,"2,318",./0.png
-66.9758,18.0835,762,PR-363,D00036300000,18.0835,-66.9758,"0.45",Sabana Grande,2022,To PR-3363,To PR-102,"4,758",./0.png
-66.9756,18.065,763,PR-328,C00032800000,18.065,-66.9756,"2",Sabana Grande,2021,To PR-121,To PR-117,"2,368",./0.png
-66.9755,18.4436,764,PR-446,A044601310,18.4436,-66.9755,"15.05",Isabela,2020,To PR-475,To PR-4076,"875",./0.png
-66.975,18.3858,765,PR-4446,A444600000,18.3858,-66.975,"0.25",San Sebastián,2020,To PR-446,To End of Road,"465",./0.png
-66.9739,18.0791,766,PR-2,A000217990,18.0791,-66.9739,"181.3",Sabana Grande,2019,To PR-121,To PR-102,"28,419",./0.png
-66.9739,18.2078,767,PR-409,A040900490,18.2078,-66.9739,"7.8",Las Marías,2019,To PR-4409,To PR-408,"547",./0.png
-66.9732,18.0346,768,PR-117,C00011700540,18.0346,-66.9732,"9.8",Lajas,2021,To PR-328,To PR-327,"3,234",./0.png
-66.9727,18.4794,769,PR-2,A000210490,18.4794,-66.9727,"106.4",Isabela,2019,To PR-113,To PR-446,"25,139",./0.png
-66.9715,18.1822,770,PR-105,A010502470,18.1822,-66.9715,"26.15",Maricao,2019,To PR-425,To PR-120,"637",./0.png
-66.9714,18.3887,771,PR-446,A044600670,18.3887,-66.9714,"6.93",Isabela,2020,To PR-PR-4076,To PR-457,"449",./0.png
-66.9705,18.484,772,PR-113,A011300435,18.484,-66.9705,"6.2",Isabela,2020,To PR-2,To PR-446,"1,675",./0.png
-66.9693,18.336,773,PR-4111,A411100000,18.336,-66.9693,"0.1",San Sebastián,2020,To PR-111 Norte,To PR-111 Sur,"634",./0.png
-66.9669,18.0458,774,PR-328,C00032800375,18.0458,-66.9669,"6.1",Sabana Grande,2021,To PR-121,To PR-117,"705",./0.png
-66.9664,18.079,775,PR-102,A010204030,18.079,-66.9664,"41",Sabana Grande,2019,To PR-121,To PR-363,"10,029",./0.png
-66.9655,18.3849,776,PR-457,A045700115,18.3849,-66.9655,"5",Isabela,2019,To PR-4457,To PR-446,"2,697",./0.png
-66.9641,18.4332,777,PR-4076,A407600000,18.4332,-66.9641,"0.37",Isabela,2020,To End of Road,To PR-446,"24",./0.png
-66.9621,18.1798,778,PR-105,A010502865,18.1798,-66.9621,"28.65",Maricao,2019,To PR-425,To PR-120,"249",./0.png
-66.9619,18.0723,779,PR-2 EB 183.0 OFF,DPR2EB183.0OFF,18.0723,-66.9619,"183",Sabana Grande,2022,To PR-121,To PR-2,"3,220",./0.png
-66.9617,18.0726,780,PR-2 WB 183.0 ON,DPR2WB183.0ON,18.0726,-66.9617,"182.8",Sabana Grande,2022,To PR-2,To PR-121,"2,871",./0.png
-66.9613,18.1782,781,PR-425,C00042500000,18.1782,-66.9613,"0.2",Maricao,2021,To PR-105,To End of Road,"66",./0.png
-66.9612,18.1454,782,PR-120,A012001110,18.1454,-66.9612,"11.5",Sabana Grande,2019,To PR-366,To PR-105,"575",./0.png
-66.9611,18.1452,783,PR-120,D00012001110,18.1452,-66.9611,"11.45",Sabana Grande,2022,To PR-366,To PR-105,"890",./0.png
-66.9601,18.0702,784,PR-2 EB 183.0 ON,DPR2EB183.0ON,18.0702,-66.9601,"183",Sabana Grande,2022,To PR-2,To PR-121,"3,153",./0.png
-66.9599,18.286,785,PR-433,A043300040,18.286,-66.9599,"1.6",San Sebastián,2019,To PR-435,To PR-119,"1,159",./0.png
-66.9594,18.0698,786,PR-2 WB 183.0 OFF,DPR2WB183.0OFF,18.0698,-66.9594,"183",Sabana Grande,2022,To PR-121,To PR-2,"3,213",./0.png
-66.9588,18.1027,787,PR-120,A012000040,18.1027,-66.9588,"3.1",Sabana Grande,2019,To PR-366,To PR-102,"1,382",./0.png
-66.9588,18.1424,788,PR-120,A012000310,18.1424,-66.9588,"11.1",Sabana Grande,2019,To PR-336,To PR-105,"602",./0.png
-66.9582,18.0944,789,PR-120,D00012000040,18.0944,-66.9582,"2.1",Sabana Grande,2022,To PR-366,To PR-102,"1,348",./0.png
-66.9579,18.1436,790,PR-366,A036600000,18.1436,-66.9579,"0.2",Maricao,2019,To PR-365,To PR-120,"1,036",./0.png
-66.9565,18.2372,791,PR-370,A037000000,18.2372,-66.9565,"0.8",Las Marías,2020,To PR-3370,To PR-124,"417",./0.png
-66.9547,18.3587,792,PR-447,A044700000,18.3587,-66.9547,"0.9",San Sebastián,2020,To PR-446,To PR-119,"1,891",./0.png
-66.9547,18.4862,793,PR-2,A000210425,18.4862,-66.9547,"104.4",Quebradillas,2019,To PR-113 EAST,To PR-113 WEST,"24,063",./0.png
-66.9544,17.9825,794,PR-116,A011601320,17.9825,-66.9544,"16.6",Guánica,2019,To PR-3116,To PR-323,"8,176",./0.png
-66.9543,17.9824,795,PR-116,D00011601320,17.9824,-66.9543,"16.6",Guanica,2022,To PR-3116,To PR-323,"7,705",./0.png
-66.9542,18.0792,796,PR-364,C00036400000,18.0792,-66.9542,"0.5",Sabana Grande,2021,To End of Road,To PR-120,"1,104",./0.png
-66.9538,18.0502,797,PR-2,A000218230,18.0502,-66.9538,"185.5",Sabana Grande,2019,To PR-102,To PR-117,"28,497",./0.png
-66.9538,18.054,798,PR-121,A012100137,18.054,-66.9538,"2.9",Sabana Grande,2019,To PR-117,To PR-369,"3,503",./0.png
-66.9536,18.0497,799,PR-2,D00000218230,18.0497,-66.9536,"185.6",Sabana Grande,2022,To PR-328,To PR-117,"28,139",./0.png
-66.9534,18.0533,800,PR-121,D00012100137,18.0533,-66.9534,"3",Sabana Grande,2022,To PR-369,To PR-117,"4,053",./0.png
-66.9531,18.0583,801,PR-369,A036900000,18.0583,-66.9531,"0.1",Sabana Grande,2019,To PR-367,To PR-121,"1,577",./0.png
-66.953,18.0742,802,PR-368,C00036800044,18.0742,-66.953,"1",Sabana Grande,2021,To PR-365,To PR-121,"7,137",./0.png
-66.9521,18.2403,803,PR-3370,A337000000,18.2403,-66.9521,"0.15",Las Marías,2020,To End of Road,To PR-370,"187",./0.png
-66.9521,18.0451,804,PR-2 EB 186.3 OFF,DPR2EB186.3OFF,18.0451,-66.9521,"186.1",Sabana Grande,2022,To PR-117,To PR-2,"3,047",./0.png
-66.9517,18.1129,805,PR-120,D00012000310,18.1129,-66.9517,"5",Sabana Grande,2022,To PR-366,To PR-102,"1,202",./0.png
-66.9517,18.29,806,PR-433,A043300000,18.29,-66.9517,"0.35",San Sebastián,2020,To PR-435,To PR-119,"1,840",./0.png
-66.9515,18.4877,807,PR-113,A011300735,18.4877,-66.9515,"7.6",Quebradillas,2019,To PR-2,To PR-485,"414",./0.png
-66.9512,18.334,808,PR-111,A011102080,18.334,-66.9512,"23.75",San Sebastián,2019,To PR-450,To PR-4111,"11,911",./0.png
-66.9511,18.0426,809,PR-2 EB 186.3 ON,DPR2EB186.3ON,18.0426,-66.9511,"12.85",Sabana Grande,2022,To PR-2,To PR-117,"1,415",./0.png
-66.951,18.044,810,PR-2 WB 186.3 ON,DPR2WB186.3ON,18.044,-66.951,"13",Sabana Grande,2022,To PR-2,To PR-117,"3,146",./0.png
-66.9505,18.0436,811,PR-2 WB 186.3 ON SLIP,DPR2WB186.3ONSLIP,18.0436,-66.9505,"13",Sabana Grande,2022,To PR-2,To PR-117,"2,056",./0.png
-66.9496,18.0417,812,PR-2 WB 186.3 OFF,DPR2WB186.3OFF,18.0417,-66.9496,"186.55",Sabana Grande,2022,To PR-117,To PR-2,"1,288",./0.png
-66.9495,17.9417,813,PR-325,D00032500440,17.9417,-66.9495,"4.8",Guánica,2022,To PR-3116,To End of Road,"1,886",./0.png
-66.9494,18.3316,814,PR-450,A045000000,18.3316,-66.9494,"0.15",San Sebastián,2020,To PR-111,To End of Road,"180",./0.png
-66.9493,18.0438,815,PR-121,A012100420,18.0438,-66.9493,"4.2",Sabana Grande,2019,To PR-367,To PR-117,"8,147",./0.png
-66.9489,18.0569,816,PR-369,D00036900000,18.0569,-66.9489,"0.5",Sabana Grande,2022,To PR-367,To PR-121,"1,331",./0.png
-66.9478,18.4587,817,PR-477,A047700000,18.4587,-66.9478,"1.6",Quebradillas,2020,To PR-113,To PR-480,"2,236",./0.png
-66.9473,18.4893,818,PR-2,A000210340,18.4893,-66.9473,"103.4",Quebradillas,2019,To PR-4484,To PR-113,"27,126",./0.png
-66.9464,18.1877,819,PR-105,A010503240,18.1877,-66.9464,"32.6",Maricao,2019,To PR-426,To PR-4409,"174",./0.png
-66.9461,18.2921,820,PR-435,A043500450,18.2921,-66.9461,"5",San Sebastián,2020,To PR-124,To PR-4435,"1,684",./0.png
-66.946,17.9747,821,PR-116,D00011601780,17.9747,-66.946,"17.9",Guánica,2022,To PR-3116,To PR-323,"7,132",./0.png
-66.946,17.9744,822,PR-116 EB TO PR-3116 EB,DPR116EBTOPR3116EB,17.9744,-66.946,"17.8",Guánica,2022,To PR-3116,To PR-116,"430",./0.png
-66.9445,18.2878,823,PR-4435,A443500000,18.2878,-66.9445,"0.7",San Sebastián,2020,To PR-435,To End of Road,"121",./0.png
-66.9445,18.4479,824,PR-480,A048000000,18.4479,-66.9445,"2.3",Quebradillas,2020,To PR-477,To PR-113,"1,208",./0.png
-66.9444,18.0744,825,PR-365,C00036500000,18.0744,-66.9444,"0.3",Sabana Grande,2021,To PR-371,To PR-368,"1,909",./0.png
-66.9425,18.3856,826,PR-4457,A445700000,18.3856,-66.9425,"0.05",Isabela,2020,To PR-457,To End of Road,"604",./0.png
-66.9424,18.3542,827,PR-119,A011902650,18.3542,-66.9424,"27.4",San Sebastián,2020,To PR-448,To PR-447,"2,369",./0.png
-66.9419,18.3379,828,PR-448,A044800000,18.3379,-66.9419,"1.95",San Sebastián,2020,To PR-119,To PR-111,"1,580",./0.png
-66.9418,18.0404,829,PR-367,A036700000,18.0404,-66.9418,"0.1",Sabana Grande,2019,To PR-369,To PR-121,"3,406",./0.png
-66.9412,18.2212,830,PR-409,A040900000,18.2212,-66.9412,"0.1",Las Marías,2019,To PR-124,To PR-4409,"305",./0.png
-66.9409,18.2215,831,PR-124,A012401100,18.2215,-66.9409,"10.9",Las Marías,2020,To PR-498,To PR-409,"558",./0.png
-66.9408,18.033,832,PR-2,A000218610,18.033,-66.9408,"187.9",Sabana Grande,2019,To PR-116,To PR-117,"24,620",./0.png
-66.9408,18.2215,833,PR-124,A012400680,18.2215,-66.9408,"10.74",Las Marías,2019,To PR-409,To PR-370,"583",./0.png
-66.9402,18.3201,834,PR-111,A011102530,18.3201,-66.9402,"25.8",San Sebastián,2019,To PR-438,To PR-4451,"10,337",./0.png
-66.9395,18.4812,835,PR-2,A000210210,18.4812,-66.9395,"102.1",Quebradillas,2019,To PR-4484,To PR-485,"26,369",./0.png
-66.9384,18.3165,836,PR-438,A043800000,18.3165,-66.9384,"0.28",San Sebastián,2020,To End of Road,To PR-111,"653",./0.png
-66.9383,18.4743,837,PR-113,A011301025,18.4743,-66.9383,"10.35",Quebradillas,2019,To PR-485,To PR-479,"3,319",./0.png
-66.9382,18.0424,838,PR-367,D00036700000,18.0424,-66.9382,"0.55",Sabana Grande,2022,To PR-369,To PR-121,"2,589",./0.png
-66.9379,18.4677,839,PR-113,A011301040,18.4677,-66.9379,"11.1",Quebradillas,2019,To PR-479,To PR-477,"11,994",./0.png
-66.9378,18.3248,840,PR-4451,A445100000,18.3248,-66.9378,"0.55",San Sebastián,2020,To End of Road,To PR-111,"469",./0.png
-66.9377,18.4842,841,PR-4484,A448400000,18.4842,-66.9377,"2.3",Quebradillas,2020,To PR-485,To PR-2,"1,534",./0.png
-66.937,17.9579,842,PR-325,C00032500200,17.9579,-66.937,"2",Guánica,2021,To PR-3116,To End of Road,"2,738",./0.png
-66.9369,18.0291,843,PR-2,P2-GNA,18.0291,-66.9369,"188.5",Guánica,2022,To PR-116,To PR-117,"22,958",./0.png
-66.9366,18.4738,844,PR-485,A048500000,18.4738,-66.9366,"0.3",Quebradillas,2019,To PR-2,To PR-113,"4,206",./0.png
-66.9363,18.1133,845,PR-364,D00036400130,18.1133,-66.9363,"6.1",Sabana Grande,2022,To End of Road,To calle 25 de Julio,"49",./0.png
-66.9362,18.0367,846,PR-121,D00012100420,18.0367,-66.9362,"5.9",Sabana Grande,2022,To PR-332,To PR-367,"4,770",./0.png
-66.9358,18.028,847,PR-2,A000218830,18.028,-66.9358,"188.5",Guánica,2019,To PR-116,To PR-117,"25,012",./0.png
-66.9358,18.028,848,PR-2,A000218830,18.028,-66.9358,"188.5",Guánica,2020,To PR-116,To PR-117,"18,808",./0.png
-66.9355,18.4711,849,PR-479,A047900000,18.4711,-66.9355,"0.2",Quebradillas,2020,To PR-113,To PR-2,"5,611",./0.png
-66.9346,18.4721,850,PR-2,A000210090,18.4721,-66.9346,"101",Quebradillas,2019,To PR-485,To PR-479,"29,033",./0.png
-66.9339,18.3835,851,PR-457,A045700000,18.3835,-66.9339,"0.85",San Sebastián,2020,To PR-119,To PR-4457,"966",./0.png
-66.9325,18.2917,852,PR-435,A043500650,18.2917,-66.9325,"6.7",San Sebastián,2020,To PR-124,To PR-4435,"1,191",./0.png
-66.9317,17.9739,853,PR-116,C00011601830,17.9739,-66.9317,"19.4",Guánica,2021,To PR-3116 East,To PR-3116 West,"4,914",./0.png
-66.9312,18.3609,854,PR-119,A011902450,18.3609,-66.9312,"26",San Sebastián,2020,To PR-455,To PR-448,"1,891",./0.png
-66.9303,18.3979,855,PR-476,A047600060,18.3979,-66.9303,"1",Isabela,2020,To PR-119,To End of Road,"157",./0.png
-66.9288,18.3792,856,PR-119,A011901970,18.3792,-66.9288,"21.6",San Sebastián,2020,To PR-476,To PR-457,"966",./0.png
-66.9283,18.371,857,PR-119,A011902160,18.371,-66.9283,"23.3",San Sebastián,2020,To PR-457,To PR-455,"628",./0.png
-66.928,18.4323,858,PR-113,A011301380,18.4323,-66.928,"15.3",Quebradillas,2019,To PR-480,To PR-437,"2,910",./0.png
-66.9278,18.0601,859,PR-368,D00036800160,18.0601,-66.9278,"4.2",Sabana Grande,2022,To PR-367,To PR-365,"1,350",./0.png
-66.9274,18.4730000000001,860,PR-485,A048500037,18.473,-66.9274,"1.4",Quebradillas,2019,To PR-4484,To PR-2,"5,460",./0.png
-66.9263,18.3982,861,PR-476,A047600000,18.3982,-66.9263,"0.4",Quebradillas,2020,To PR-119,To End of Road,"177",./0.png
-66.9255,18.4225,862,PR-437,A043700000,18.4225,-66.9255,"0.6",Quebradillas,2020,To PR-113,To End of Road,"579",./0.png
-66.9253,18.328,863,PR-4451,A445100180,18.328,-66.9253,"1.95",San Sebastián,2020,To End of Road,To PR-111,"58",./0.png
-66.9242,18.4266,864,PR-113,A011301585,18.4266,-66.9242,"16.2",Quebradillas,2019,To PR-478,To PR-437,"1,950",./0.png
-66.9241,18.397,865,PR-119,A011901890,18.397,-66.9241,"19.2",Isabela,2020,To PR-476,To PR-457,"1,390",./0.png
-66.9238,18.0578,866,PR-368,A036800160,18.0578,-66.9238,"4.7",Sabana Grande,2019,To PR-367,To PR-365,"836",./0.png
-66.9234,18.2236,867,PR-498,A049800000,18.2236,-66.9234,"0.8",Las Marías,2020,To PR-124,To PR-427,"138",./0.png
-66.9234,18.4729,868,PR-485,A048500150,18.4729,-66.9234,"1.6",Quebradillas,2019,To PR-4485,To PR-4484,"3,901",./0.png
-66.9223,18.4597,869,PR-484 WB TO PR-2 EB,DPR484WBTOPR2EB,18.4597,-66.9223,"1.8",Quebradillas,2022,To PR-2,To PR-484,"2,106",./0.png
-66.9214,18.1545,870,PR-3366,D00336600000,18.1545,-66.9214,"0.1",Maricao,2022,To End of Road,To PR-366,"85",./0.png
-66.921,18.1065,871,PR-365,D00036500570,18.1065,-66.921,"6.3",Sabana Grande,2022,To PR-371,To PR-368,"330",./0.png
-66.9193,17.9735,872,PR-116,A011602020,17.9735,-66.9193,"20.7",Guánica,2019,To PR-3116 Este,To PR-3116 Oeste,"7,944",./0.png
-66.9192,18.4422,873,PR-478,A047800000,18.4422,-66.9192,"1.3",Quebradillas,2020,To PR-483,To PR-113,"1,997",./0.png
-66.9191,18.4466,874,PR-481,A048100000,18.4466,-66.9191,"1.5",Quebradillas,2020,To PR-2,To PR-483,"4,420",./0.png
-66.9189,17.9793,875,PR-331,C00033100000,17.9793,-66.9189,"0.8",Guánica,2021,To End of Road,To PR-116,"777",./0.png
-66.9178,18.3629,876,PR-455,A045500920,18.3629,-66.9178,"13.1",San Sebastián,2019,To PR-451,To PR-119,"1,801",./0.png
-66.9173,18.0337,877,PR-121,C00012100730,18.0337,-66.9173,"8",Sabana Grande,2021,To PR-332,To PR-367,"3,679",./0.png
-66.9173,18.0512,878,PR-368,C00036800530,18.0512,-66.9173,"6",Sabana Grande,2021,To PR-128,To PR-367,"734",./0.png
-66.9173,17.9733,879,PR-3116 EB 20.8 ENTR,DPR3116EB20.8ENTR,17.9733,-66.9173,"3.4",Guánica,2022,To PR-116,To PR-3116,"2,431",./0.png
-66.9169,18.0509,880,PR-368,D00036800580,18.0509,-66.9169,"6",Sabana Grande,2022,To PR-128,To PR-367,"813",./0.png
-66.9168,17.9736,881,PR-3116 WB 20.8 EXIT,DPR3116WB20.8EXIT,17.9736,-66.9168,"21",Guánica,2022,To PR-3116,To PR-116,"2,734",./0.png
-66.9167,18.0508,882,PR-368,A036800580,18.0508,-66.9167,"6.1",Sabana Grande,2019,To PR-128,To PR-367,"644",./0.png
-66.9164,18.4598,883,PR-484,A048400000,18.4598,-66.9164,"1.4",Quebradillas,2020,To PR-2 Este,To PR-2 Oeste,"4,056",./0.png
-66.916,17.9736,884,PR-116,A011602090,17.9736,-66.916,"21.1",Guánica,2019,To PR-331,To PR-3116,"13,145",./0.png
-66.9156,17.9739,885,PR-331 SB TO PR-116 SB,DPR331SBTOPR116SB,17.9739,-66.9156,"0",Guánica,2022,To PR-116,To PR-331,"120",./0.png
-66.9156,18.1134,886,PR-365,D00036500635,18.1134,-66.9156,"7.7",Sabana Grande,2022,To PR-371,To PR-368,"265",./0.png
-66.9127,17.9757,887,PR-116,A011602130,17.9757,-66.9127,"21.5",Guánica,2019,To PR-4116,To PR-331,"13,972",./0.png
-66.9123,18.2968,888,PR-470,A047000075,18.2968,-66.9123,"1",San Sebastián,2020,To PR-111,To End of Road,"504",./0.png
-66.9122,17.9757,889,PR-116 NB 21.5 EXIT,DPR116NB21.5EXIT,17.9757,-66.9122,"21.55",Guánica,2022,To PR-4116,To PR-116,"584",./0.png
-66.9121,18.3972,890,PR-453,A045301540,18.3972,-66.9121,"15.5",Quebradillas,2019,To PR-119,To PR-455,"1,640",./0.png
-66.9119,17.9759,891,PR-116 NB 21.5 ENTR,DPR116NB21.5ENTR,17.9759,-66.9119,"0",Guánica,2022,To PR-116,To PR-4116,"564",./0.png
-66.9119,18.2549,892,PR-124,A012401900,18.2549,-66.9119,"19.5",San Sebastián,2019,To PR-435,To PR-431,"1,389",./0.png
-66.9118,17.9757,893,PR-4116 NB ENTR,DPR4116NBENTR,17.9757,-66.9118,"0",Guánica,2022,To PR-116,To PR-4116,"506",./0.png
-66.9112,18.0328,894,PR-332,C00033200660,18.0328,-66.9112,"7.6",Sabana Grande,2021,To PR-121,To PR-3332,"1,337",./0.png
-66.9111,18.1218,895,PR-371,D00037101490,18.1218,-66.9111,"15.1",Yauco,2022,To PR-365,To PR-376,"285",./0.png
-66.9105,18.2497,896,PR-124,A012401640,18.2497,-66.9105,"17.95",Las Marías,2020,To PR-435,To PR-431,"1,308",./0.png
-66.9104,18.3894,897,PR-453,A045301360,18.3894,-66.9104,"14.2",Quebradillas,2019,To PR-119,To PR-455,"1,095",./0.png
-66.9103,18.2036,898,PR-427,A042700018,18.2036,-66.9103,"0.8",Las Marías,2020,To PR-431,To PR-498,"179",./0.png
-66.9091,18.2991,899,PR-470,A047000000,18.2991,-66.9091,"0.3",Lares,2020,To PR-111,To End of Road,"661",./0.png
-66.9083,18.4781,900,PR-4485,A448500000,18.4781,-66.9083,"0.3",Quebradillas,2020,To End of Road,To PR-485,"693",./0.png
-66.908,18.4452,901,PR-483,A048300000,18.4452,-66.908,"1.3",Quebradillas,2020,To PR-482,To PR-481,"4,315",./0.png
-66.9076,17.9776,902,PR-116 NB TO PR-332 SB,DPR116NBTOPR332SB,17.9776,-66.9076,"22.1",Guánica,2022,To PR-332,To PR-116,"1,693",./0.png
-66.9072,17.9782,903,PR-116 SB TO PR-332 NB,DPR116SBTOPR332NB,17.9782,-66.9072,"22.2",Guánica,2022,To PR-332,To PR-116,"982",./0.png
-66.9072,17.9778,904,PR-332 NB TO PR-116 EB,DPR332NBTOPR116EB,17.9778,-66.9072,"0.15",Guánica,2022,To PR-116,To PR-332,"991",./0.png
-66.9057,17.9786,905,PR-116,A011602165,17.9786,-66.9057,"22.35",Guánica,2019,To PR-333,To PR-332,"16,126",./0.png
-66.9047,17.9621,906,PR-333,C00033300190,17.9621,-66.9047,"2",Guánica,2021,To PR-4116,To End of Road,"1,523",./0.png
-66.9045,18.459,907,PR-484 SB 0.0 SLIP WB,DPR484SB0.0SLIPWB,18.459,-66.9045,"0",Quebradillas,2022,To PR-2,To PR-484,"526",./0.png
-66.9043,17.9745,908,PR-333,D00033300000,17.9745,-66.9043,"0.6",Guánica,2022,To PR-4116,To calle 13 de Marzo,"4,594",./0.png
-66.9043,18.4589,909,PR-2 WB TO PR-484 EB SLIP,DPR2WBTOPR484EBSLIP,18.4589,-66.9043,"0",Quebradillas,2022,To PR-484,To PR-2,"2,514",./0.png
-66.904,18.21,910,PR-431,A043100910,18.21,-66.904,"9.6",Lares,2020,To PR-124,To PR-427,"656",./0.png
-66.9039,18.2082,911,PR-427,A042700000,18.2082,-66.9039,"0.1",Lares,2020,To PR-431,To PR-498,"253",./0.png
-66.9037,18.4031,912,PR-119,A011901610,18.4031,-66.9037,"16.2",Quebradillas,2019,To PR-456,To PR-453,"2,875",./0.png
-66.9031,17.9672,913,PR-333,A033300085,17.9672,-66.9031,"1.4",Guánica,2019,To PR-116,To AVENIDA ESPERANZA IDRACH,"1,911",./0.png
-66.9025,18.4589,914,PR-2 EB TO PR-482 SB,DPR2EBTOPR482SB,18.4589,-66.9025,"96.9",Quebradillas,2022,To PR-482,To PR-2,"2,320",./0.png
-66.9024,17.981,915,PR-116,A011602270,17.981,-66.9024,"22.8",Guánica,2019,To PR-334,To PR-333,"21,322",./0.png
-66.9023,18.459,916,PR-482 NB TO PR-2 EB,DPR482NBTOPR2EB,18.459,-66.9023,"0",Quebradillas,2022,To PR-2,To PR-482,"2,222",./0.png
-66.9022,18.1899,917,PR-426,A042600440,18.1899,-66.9022,"4.8",Las Marías,2020,To PR-431,To PR-105,"365",./0.png
-66.9022,18.455,918,PR-482,A048200000,18.455,-66.9022,"0.5",Quebradillas,2019,To PR-2,To PR-483,"6,852",./0.png
-66.902,18.0185,919,PR-332,C00033200016,18.0185,-66.902,"5.6",Guánica,2021,To PR-3332,To PR-116,"1,405",./0.png
-66.9019,18.3481,920,PR-451,A045100180,18.3481,-66.9019,"1.92",San Sebastián,2020,To End of Road,To PR-455,"259",./0.png
-66.9015,18.0219,921,PR-3332,C00333200000,18.0219,-66.9015,"3.1",Guánica,2021,To PR-326,To PR-332,"1,378",./0.png
-66.9012,18.3009,922,PR-111,A011102960,18.3009,-66.9012,"30.8",Lares,2019,To PR-1111,To PR-470,"10,620",./0.png
-66.901,18.2845,923,PR-436,A043600000,18.2845,-66.901,"1.4",Lares,2020,To PR-111,To PR-124,"1,629",./0.png
-66.9008,18.0319,924,PR-121,D00012100870,18.0319,-66.9008,"9.75",Sabana Grande,2022,To PR-326,To PR-332,"2,561",./0.png
-66.9005,18.4593,925,PR-2,A000209620,18.4593,-66.9005,"96.7",Camuy,2019,To PR-4491,To PR-482,"29,843",./0.png
-66.9,18.4372,926,PR-483,A048300190,18.4372,-66.9,"3.15",Quebradillas,2020,To PR-482,To PR-119,"2,353",./0.png
-66.8999,18.356,927,PR-451,A045100000,18.356,-66.8999,"0.8",San Sebastián,2020,To End of Road,To PR-455,"320",./0.png
